customer_id,state,order_value,items_count,is_promo,customer_tenure_days,lifetime_return_rate,pages_viewed,cart_abandon_rate,segment
94,Jharkhand,1657.265715,2,0.5,462.5,0.09,4.5,0.48,0
94,Nagaland,2329.95223,1,0,1256,0.08,8,0.55,1
94,Sikkim,1103.000819,4,1,473,0.01,5,0.45,2
95,Andhra Pradesh,1755.107451,3,1,1475,0.08,3,0.48,2
95,Gujarat,941.3748473,2,0,1494,0.27,3,0.14,3
95,Himachal Pradesh,2436.276712,5,0,414,0.12,5,0.21,0
95,Jammu and Kashmir,1798.002472,4,1,920,0.27,3,0.19,2
95,Nagaland,2104.494422,1,0,691,0.15,3,0.12,0
95,Rajasthan,1194.864115,1,0,1153,0.12,3,0.17,3
95,Sikkim,50,2,0,86,0.31,6,0.42,0
95,West Bengal,1897.89764,3,0,711,0.14,7,0.31,1
96,Arunachal Pradesh,1427.112232,1,1,225,0.16,3,0.35,2
96,Jammu and Kashmir,3278.730834,3,0,303,0.01,5,0.28,0
96,Sikkim,50,5,0,1150,0.07,8,0.44,1
97,Arunachal Pradesh,2220.602015,5,0,137,0.26,1,0.38,0
97,Bihar,654.1380435,1,1,618,0.08,4,0.09,2
98,Andhra Pradesh,369.8871819,2,1,1329,0.29,9,0.45,1
98,Goa,1486.328683,2,1,39,0.18,5,0.68,2
98,Gujarat,1611.784144,4,0,941,0.08,2,0.46,3
98,Haryana,2271.21274,1,1,493,0.08,5,0.23,2
98,Jammu and Kashmir,695.731023,1,0,246,0.08,4,0.15,0
98,Karnataka,2432.265316,5,1,302,0.12,5,0.51,2
98,Manipur,2592.173872,1,1,872,0.02,8,0.16,1
98,Mizoram,2175.477506,3,0,876,0.13,5,0.25,3
98,West Bengal,2090.855637,2,0,575,0.18,5,0.32,0
99,Arunachal Pradesh,497.8653486,2,0,1449,0.13,3,0.35,3
99,Bihar,1238.516983,3,0,1282,0.13,5,0.12,3
99,Chhattisgarh,2401.183216,1,1,1474,0.21,4,0.26,2
99,Punjab,1923.794259,3,1,1197,0.19,6,0.26,2
99,Sikkim,1918.462125,1,0,154,0.34,8,0.28,1
99,West Bengal,1186.722192,2,0,882,0.13,6,0.09,3
100,Jharkhand,2406.424655,1,0,617,0.34,4,0.69,0
100,Sikkim,2842.729023,2,1,777,0.16,4,0.4,2
100,Uttar Pradesh,2469.962344,3,0,894,0.11,1,0.44,3
101,Haryana,526.2726849,1,0,834,0.31,6,0.03,3
101,Jammu and Kashmir,1471.020431,2,0,775,0.17,6,0.4,3
101,Jharkhand,191.8532913,4,0,918,0.02,1,0.47,3
101,Karnataka,1008.281554,3,0,559,0.16,4,0.07,0
101,Odisha,1283.04028,3,1,543,0.33,5,0.35,2
101,Tamil Nadu,2906.625566,1,0,1084,0.12,3,0.57,3
102,Andhra Pradesh,1538.359224,1,1,716,0.13,7,0.13,2
102,Goa,3647.061568,1,1,1122,0.18,7,0.65,2
102,Haryana,1445.841895,1,1,546,0.05,2,0.09,2
102,Karnataka,1590.365124,2,0,1357,0.14,1,0.36,3
102,Manipur,1751.019701,1,0,858,0.17,8,0.14,1
102,Meghalaya,2213.04305,1,1,1252,0.06,5,0.2,2
102,Mizoram,1331.447989,2,0,11,0.26,3,0.13,0
102,Nagaland,2716.509691,5,0,625,0.07,11,0.2,1
102,Punjab,2121.699946,1,1,1045,0.28,6,0.03,2
102,Tamil Nadu,2235.443515,2,0.5,538,0.17,5.5,0.165,0
102,Uttar Pradesh,2056.301718,1,0,808,0.23,5,0.29,3
103,Chhattisgarh,2250.211487,2,0,555,0.24,3,0.49,0
103,Odisha,1003.918534,3.5,0,507.5,0.195,5,0.32,0
103,Rajasthan,1893.506151,5,1,958,0.22,5,0.24,2
103,Uttar Pradesh,124.9733425,3,1,544,0.25,6,0.3,2
104,Andhra Pradesh,1491.06057,1.5,0,824.5,0.2,3.5,0.56,3
104,Chhattisgarh,2400.671869,1,0,741,0,4,0.15,0
104,Haryana,50,1,0,518,0.14,4,0.33,0
104,Jharkhand,2617.213715,4,0,1196,0.01,5,0.42,3
104,Madhya Pradesh,2101.049591,3,1,56,0.24,6,0.38,2
104,Maharashtra,2215.054683,1,0,201,0.33,4,0.23,0
104,Rajasthan,737.9661099,3,1,1479,0.24,1,0.22,2
104,Tripura,1700.438455,2,0,588,0.14,6,0.42,0
104,Uttarakhand,50,1,1,771,0.13,3,0.38,2
105,Bihar,1127.7863,1,0,366,0.11,8,0.07,1
105,Himachal Pradesh,1147.527022,2,0,1040,0.09,9,0.16,1
105,Madhya Pradesh,1853.18169,1,0,747,0.13,4,0.35,0
105,Manipur,2868.181545,2,0,635,0.18,5,0.59,0
106,Arunachal Pradesh,1168.313034,1,1,248,0.14,4,0.33,2
106,Karnataka,1338.086494,2,0,1287,0,4,0.38,3
106,Kerala,2243.972515,1,1,1110,0.08,2,0.46,2
106,Madhya Pradesh,1525.578679,2,1,971,0.1,5,0.36,2
106,Manipur,2232.330144,1,1,1476,0.15,8,0,1
107,Himachal Pradesh,2085.659128,3,0,827,0.19,3,0.22,3
107,Tripura,1741.791158,1,1,1264,0.06,5,0.37,2
108,Chhattisgarh,1820.98468,3,0,686,0.1,3,0.32,0
108,Goa,2652.960579,1,0,507,0.1,7,0.16,0
108,Gujarat,1562.686843,1,0.5,1015.5,0.085,3,0.275,3
108,Uttarakhand,1524.920564,2,1,727,0.02,7,0.35,2
109,Haryana,1531.777523,1,0,268,0.19,4,0.42,0
109,Karnataka,770.4973064,3,1,1468,0.27,2,0.24,2
109,Madhya Pradesh,2087.698269,2.5,0,1316.5,0.17,4,0.46,3
109,Nagaland,1574.997832,1,1,1182,0.1,3,0.24,2
109,Sikkim,1293.245711,1,0,1442,0.06,9,0.33,1
109,Tamil Nadu,1769.978786,1,1,901,0.28,4,0.71,2
109,Uttar Pradesh,781.38995,2,0,744,0.11,8,0.14,1
110,Goa,1737.039621,2,0,1197,0.01,5,0.21,3
110,Karnataka,3080.437243,2,1,1436,0.15,4,0.43,2
111,Bihar,2518.587407,2,1,491,0.17,10,0.2,1
111,Goa,1368.635664,1,0,933,0.08,4,0.04,3
111,Kerala,425.3204076,1,1,1257,0.2,2,0.24,2
111,Maharashtra,2222.701679,3,0,929,0.24,4,0.6,3
111,Nagaland,1788.201452,2,1,1301,0,7,0.37,2
112,Andhra Pradesh,1234.966825,3,1,364,0.17,5,0.27,2
112,Chhattisgarh,1605.197917,4,1,1174,0.01,6,0.06,2
112,Goa,303.7535566,3,1,112,0.15,4,0.04,2
112,Karnataka,2640.135167,2,1,639,0.25,9,0.12,1
113,Arunachal Pradesh,1414.466936,1,0,267,0.21,4,0.23,0
113,Kerala,1117.347973,1,0,30,0.08,3,0.23,0
114,Bihar,1159.937493,1,1,848.5,0.055,4.5,0.39,2
114,Nagaland,1378.704819,1,0,326,0.19,3,0.11,0
114,Tripura,1372.441878,1,1,335,0.21,8,0.25,1
115,Haryana,470.7634377,1,1,1149,0.24,4,0.01,2
115,Himachal Pradesh,2590.173159,1,0,287,0.22,9,0.38,1
115,Kerala,1877.758523,2,0,780,0.15,3,0.36,3
115,Madhya Pradesh,2967.577456,4,1,456,0.22,8,0.55,1
115,Tripura,267.3765718,1.5,0,791.5,0.23,6,0.36,3
115,Uttarakhand,277.7768652,1,0,616,0.18,6,0.29,0
116,Goa,1939.914021,1,1,395,0.12,6,0.13,2
116,Gujarat,1945.917246,2,1,383,0.35,5,0.29,2
116,Manipur,2210.343729,3,1,364,0.37,3,0.18,2
116,Punjab,1198.502984,1,1,1019,0.32,5,0.37,2
116,West Bengal,881.5766788,4,1,460,0.07,5,0.59,2
117,Gujarat,1660.522554,2.5,0,192,0.225,4,0.205,0
117,Jammu and Kashmir,2506.940638,1,0,102,0.27,3,0.19,0
117,Jharkhand,2431.089949,2,0,87,0.34,2,0.48,0
117,Kerala,1481.510171,1,0,143,0.09,3,0.12,0
117,Manipur,2515.83917,2,0,1462,0.29,7,0.41,3
117,Mizoram,669.4761354,3,1,1070,0.06,8,0.12,1
117,West Bengal,2168.4773,1,1,1242,0.18,3,0.44,2
118,Bihar,1394.644652,1,1,541,0.05,3,0.16,2
118,Jharkhand,244.0072228,1,0,901,0.06,9,0.3,1
118,Karnataka,415.6135173,1,0,907,0.21,1,0.12,3
118,Kerala,230.094047,1,0,588,0.09,8,0.34,1
118,Meghalaya,2069.19544,1,1,827,0.09,1,0.1,2
118,Tamil Nadu,1586.824825,2,0,645,0.18,3,0.17,0
119,Jammu and Kashmir,2489.274812,2,0,986,0.18,6,0.39,3
119,Karnataka,2257.649475,3.5,1,840,0.15,4,0.3,2
119,Rajasthan,1382.227588,4,0,1077,0.02,7,0.27,3
119,Tamil Nadu,1783.061327,4,1,254,0.01,5,0.33,2
119,West Bengal,820.3587772,1.5,0.5,325,0.195,4.5,0.46,0
120,Bihar,2364.846136,1,0,1011,0.24,4,0.09,3
120,Goa,1838.952021,2,0,417,0.17,8,0.24,1
120,Himachal Pradesh,2403.035541,3,0,1066,0.06,1,0.38,3
120,Punjab,251.9619698,3,0,266,0.11,6,0.29,0
120,West Bengal,1247.782891,2,0,255,0.04,5,0.37,0
121,Jammu and Kashmir,1113.074727,3,0,1162,0.16,8,0.17,1
121,Jharkhand,2632.2859,1,0,1397,0.15,10,0.12,1
121,Karnataka,1519.43381,1,0,1408,0.04,7,0.17,3
121,Madhya Pradesh,2212.679293,1,0,1293,0.16,6,0.42,3
121,Meghalaya,3180.712754,1,1,163,0.1,6,0.16,2
121,Sikkim,967.123444,3,0,172,0.28,7,0.31,0
122,Assam,2171.967495,1,0,1197,0.1,2,0.2,3
122,Kerala,533.1387882,3,0,1224,0.15,2,0.21,3
122,Maharashtra,1414.08564,2.5,0,554.5,0.135,5,0.51,0
122,Tripura,2208.827292,7,0,1423,0.03,5,0.53,3
122,West Bengal,50,2,0,1158,0.09,5,0.06,3
123,Arunachal Pradesh,894.2361211,1,1,227,0.3,5,0.42,2
123,Himachal Pradesh,626.2167363,4,0,821,0.25,6,0.36,3
123,Kerala,1436.505469,1,0,1221,0.33,8,0.24,1
123,Mizoram,1863.246,3,1,1013,0.01,2,0.5,2
123,Punjab,773.5010336,1,0,266,0.11,2,0.07,0
124,Kerala,2286.159371,2,1,29,0.13,2,0.32,2
125,Assam,1777.542315,1,0,1333,0.18,8,0.14,1
125,Manipur,2040.167701,2,0.5,112.5,0.105,5,0.35,0
125,Nagaland,752.7826205,2,0,522,0.22,3,0.16,0
126,Kerala,2980.75204,4,0,525,0.11,3,0.44,0
126,Madhya Pradesh,2675.929195,5,1,1051,0.23,4,0.14,2
126,Mizoram,1113.112935,5,0,73,0.19,3,0.32,0
126,West Bengal,2072.843368,1,1,680,0.19,8,0.41,1
127,Himachal Pradesh,1444.032083,2,1,1369,0.26,4,0.4,2
127,Karnataka,1736.157681,2,0,661,0.14,10,0.22,1
127,Madhya Pradesh,2686.812965,2,0,567,0.1,5,0.36,0
127,Maharashtra,2352.083313,2,0,1432,0.15,4,0.34,3
127,Punjab,556.1005357,1,1,406,0.08,5,0.38,2
127,Tamil Nadu,1286.732092,1,0,19,0.18,7,0.37,0
128,Madhya Pradesh,1778.551205,2,1,1272,0.02,3,0.18,2
128,Maharashtra,265.1722048,4,0,963,0.17,7,0.48,1
128,Odisha,960.8260319,1,0,132,0.19,2,0.39,0
128,Uttarakhand,1337.355761,5,1,1214,0.09,2,0.14,2
129,Haryana,3547.989349,3,0,510,0.15,4,0.17,0
129,Jammu and Kashmir,198.6216263,1,1,1464,0.05,4,0.17,2
129,Uttar Pradesh,2315.048995,1,0,1399,0.2,11,0.02,1
129,Uttarakhand,956.0872094,2,0,341,0.04,7,0.65,0
130,Himachal Pradesh,194.9386171,4,1,739,0.17,2,0.49,2
130,Mizoram,1722.395245,1,1,530,0.3,6,0.47,2
130,Tamil Nadu,2013.194722,3,0,908,0.29,2,0.4,3
131,Haryana,3174.602119,1,0,1378,0.12,4,0.26,3
131,Jharkhand,1134.088378,2.5,0.5,829.5,0.085,5.5,0.2,2
131,Maharashtra,1411.283608,6,0,1275,0.03,5,0.43,3
132,Andhra Pradesh,1161.695364,2,0,15,0.13,8,0.27,0
132,Assam,1812.444809,2,1,383,0.2,2,0.42,2
132,Haryana,546.8812274,1,0,667,0.26,4,0.21,0
132,Meghalaya,1877.831113,4,1,1226,0.19,5,0.48,2
132,Nagaland,968.2334758,3,1,1181.5,0.25,7.5,0.185,1
132,Odisha,285.4605634,2,1,751,0.15,6,0.11,2
132,Punjab,1536.935235,4,0,145,0.31,5,0.47,0
132,Tamil Nadu,1252.407012,3,1,759,0.03,5,0.31,2
132,Uttar Pradesh,1496.989962,3,1,1288,0.15,3,0.26,2
133,Gujarat,2280.009354,3,0,197,0.02,6,0.32,0
133,Himachal Pradesh,937.0785313,1,0,909,0.36,5,0.45,3
133,Jammu and Kashmir,1768.739046,1,0,743,0.23,1,0.57,3
133,Madhya Pradesh,1046.813669,1,1,238,0.2,8,0.35,1
134,Andhra Pradesh,2213.958478,4,0,1190,0.12,3,0.52,3
134,Chhattisgarh,1912.113107,2,1,1441,0.11,5,0.5,2
134,Tamil Nadu,1474.815449,2,0.5,304.5,0.095,7.5,0.38,1
135,Jharkhand,2325.824973,1,0,1353,0.04,6,0.35,3
135,Kerala,2752.845277,1,0,1382,0.24,5,0.24,3
135,Uttar Pradesh,1144.151847,2,1,136,0.1,7,0.26,2
135,Uttarakhand,2239.824703,5,0,767,0.18,8,0.1,1
136,Andhra Pradesh,1867.375219,4,0,791,0.01,4,0.06,3
137,Maharashtra,2162.900027,2,1,370,0.31,3,0.28,2
137,Nagaland,1975.575025,1,1,743,0.15,5,0.64,2
137,Sikkim,2702.775245,2,0,1051,0.3,5,0.29,3
137,Uttar Pradesh,1569.291875,3,0,685,0.26,3,0.14,0
138,Himachal Pradesh,1847.452746,2,0,102,0.01,4,0.25,0
138,Mizoram,1383.437124,2,0,959,0.08,9,0.46,1
138,Odisha,1332.673072,3,0,693,0.2,8,0.38,1
138,Uttar Pradesh,1808.326831,1,1,27,0.12,4,0.06,2
139,Bihar,1475.233874,2,1,1131,0.2,7,0.3,2
139,Gujarat,2179.093229,3,0,1327,0.26,6,0.08,3
139,Jammu and Kashmir,2044.966751,1,0,797,0.23,4,0.41,3
139,Odisha,241.7413428,1,1,621,0.1,5,0.06,2
139,Uttarakhand,1367.826154,2,1,398,0.18,4,0.25,2
140,Madhya Pradesh,2069.662067,3,1,1398,0.22,3,0.38,2
141,Assam,1058.380217,2,0,238,0.05,4,0.29,0
141,Chhattisgarh,1623.282017,1,1,668,0.14,6,0.2,2
141,Meghalaya,860.7629087,1.5,0.5,545,0.05,5,0.3,0
141,Mizoram,675.814136,3,0,557,0.05,4,0.44,0
141,Rajasthan,2412.302702,4,0,606,0.03,9,0.2,1
141,Uttar Pradesh,1880.7741,2,0,547,0.25,2,0.3,0
142,Assam,257.1859662,3,1,510,0.18,5,0.03,2
142,Jharkhand,1184.932748,1,0,478,0.07,4,0.37,0
142,Maharashtra,205.7470223,1,0,1077,0.11,4,0.65,3
142,Manipur,1741.885157,1,1,1062,0.18,5,0.4,2
142,Mizoram,1424.998919,1,0,664,0.27,4,0.35,0
142,Odisha,627.3961182,2,0,619,0.22,6,0.33,0
143,Andhra Pradesh,1330.653178,3,1,1295,0.11,6,0.44,2
143,Karnataka,1576.483919,1,1,790,0.25,11,0.35,1
143,Punjab,747.9843797,1,0,1053,0.02,4,0.52,3
144,Goa,2641.800914,1,1,468,0.2,6,0.17,2
144,Odisha,1435.616221,2,0,125,0.07,4,0.19,0
144,Rajasthan,2315.365628,1,0,1248,0.23,8,0.01,1
144,Tripura,1246.972591,3,0,389,0.2,11,0.27,1
145,Assam,1592.915068,1,1,984,0.03,5,0.3,2
145,Punjab,549.9952397,1,1,870,0.1,5,0.13,2
145,Sikkim,2216.147986,1,1,564,0.19,2,0.42,2
145,Tripura,1959.649846,1,0,480,0.16,5,0.49,0
145,Uttar Pradesh,1692.689303,3,1,1215,0.27,6,0.56,2
146,Andhra Pradesh,195.220266,2,1,879,0.21,2,0.28,2
146,Goa,2073.562656,2,1,851,0.25,2,0.1,2
147,Arunachal Pradesh,2360.624405,3,0,424,0.27,5,0.17,0
147,Chhattisgarh,50,5,1,751,0.09,3,0.5,2
147,Haryana,1218.980184,2,1,836,0.09,4,0.34,2
147,Meghalaya,1676.169358,3,0,1080,0.12,6,0.69,3
147,Sikkim,964.7639007,1,0,1443,0.17,3,0.35,3
147,Tamil Nadu,1319.359564,3,0,383,0.28,7,0.36,0
148,Kerala,2604.675836,2,1,859,0.17,3,0.51,2
148,Meghalaya,1095.597912,1,1,1142,0.02,2,0.3,2
148,Odisha,1425.625172,3,0,652,0.08,4,0.36,0
148,West Bengal,1484.475031,1,0,745,0.26,4,0.45,0
149,Bihar,1604.164565,1,1,1374,0.06,6,0.56,2
149,Punjab,2826.895657,5,0,698,0.07,5,0.27,3
149,Rajasthan,1335.374438,5,1,792,0.35,6,0.19,2
150,Bihar,580.7115564,4,1,743,0.15,3,0.32,2
150,Goa,194.7770043,1,0,881,0.41,6,0.37,3
150,Punjab,925.1483424,1,0,826,0.1,3,0.37,3
150,Sikkim,1269.284007,2,0,1494,0,4,0.17,3
151,Arunachal Pradesh,1562.665476,1,0,1056,0.23,9,0.21,1
151,Gujarat,931.1202528,1,0.5,924,0.175,4,0.27,2
151,Jammu and Kashmir,1933.656467,1,0,1349,0.17,7,0.28,3
151,Manipur,1453.135009,2,1,121,0.08,5,0.44,2
151,Punjab,50,3,0,244,0.13,6,0.4,0
151,Rajasthan,850.9629322,3,0,584,0.12,3,0.29,0
152,Arunachal Pradesh,1522.301202,1,1,1039,0.16,4,0.04,2
152,Goa,1280.028053,1,1,603,0.03,2,0.34,2
152,Jammu and Kashmir,1797.768087,3,1,1362,0.1,6,0.7,2
153,Himachal Pradesh,3139.503794,1,0,915,0.19,4,0.49,3
153,Maharashtra,1522.812571,4,1,845,0.19,6,0.75,2
153,Manipur,1429.742557,2,0,457,0.05,7,0.44,0
153,Punjab,2605.140649,1,0,1102,0.13,8,0.2,1
153,Sikkim,720.2909035,2,0,1268,0.22,5,0.28,3
153,Uttar Pradesh,1767.618704,3,0,1014,0.29,3,0.29,3
153,Uttarakhand,2613.590856,1,1,1222,0.18,4,0.16,2
154,Himachal Pradesh,92.37336019,1,1,1169,0.14,10,0.42,1
154,Kerala,1070.791952,2,0,338,0.1,5,0.48,0
154,Mizoram,1866.46999,1,0,1101,0.04,2,0.28,3
155,Meghalaya,1120.967924,1,0,239,0.28,5,0.24,0
155,Nagaland,1176.691919,1,1,1310,0.23,8,0.21,1
155,Tripura,1143.051737,3,0,901,0.38,5,0.29,3
155,Uttar Pradesh,1381.910247,3,0,347,0.34,6,0.19,0
155,Uttarakhand,630.3417073,1,0,441,0.12,5,0.27,0
156,Andhra Pradesh,2317.532736,1,1,1022,0.25,2,0.23,2
156,Jharkhand,431.2162708,2,0,1147,0.21,5,0.06,3
156,Meghalaya,731.7258257,4,0,1199,0.31,6,0.37,3
156,Punjab,2249.901574,1,1,269,0.21,1,0.31,2
156,Tamil Nadu,2534.22272,2,1,547,0.11,1,0.61,2
157,Maharashtra,1073.501595,1,0,518,0.05,3,0.32,0
157,Rajasthan,1309.404257,4,1,1208,0.13,2,0.3,2
158,Andhra Pradesh,1951.619704,2,0,1245,0.41,4,0.23,3
158,Goa,3323.198355,1,1,353,0.09,10,0.4,1
158,Jammu and Kashmir,1242.570363,1,0,455,0.12,9,0.26,1
158,Jharkhand,701.437226,2,1,575,0.11,10,0.01,1
158,Maharashtra,1519.072396,3,0.5,999.5,0.225,4,0.335,3
158,Meghalaya,1526.64848,2,0,1135,0.065,4.5,0.07,3
158,Nagaland,1739.851169,4,0,748,0.06,1,0.17,3
158,Rajasthan,753.3327541,4,1,1112,0.13,2,0.22,2
158,Sikkim,1833.094519,1,0,1379,0.16,5,0.35,3
158,Tamil Nadu,1306.706581,1,1,1006,0.15,2,0.03,2
158,Tripura,1061.930835,1,1,108,0.09,8,0.21,1
158,Uttarakhand,437.0009734,4,1,1401,0.19,7,0.49,2
159,Andhra Pradesh,975.2405599,2,1,775,0.08,5,0.41,2
159,Haryana,1530.976046,1,0,81,0.2,1,0.47,0
159,Karnataka,2105.032601,2,0,700,0.28,6,0.45,0
159,Kerala,1770.111829,1,0,560,0.17,9,0.39,1
159,Uttar Pradesh,2855.177056,1,0,1350,0.2,6,0.44,3
160,Gujarat,2196.802291,4,0,1145,0.03,4,0.04,3
160,Himachal Pradesh,973.9728327,1,1,1178,0.11,8,0.42,1
160,Kerala,1756.012919,1,1,350,0.22,9,0.09,1
160,Mizoram,236.5500712,1,1,523,0.17,4,0.31,2
160,Nagaland,1437.28604,2,1,427,0.25,6,0.3,2
161,Andhra Pradesh,821.3043906,2,0,583,0.07,7,0.43,1
161,Haryana,1966.402684,1,1,1107,0.22,10,0.09,1
161,Nagaland,1970.839498,2,0,64,0.15,2,0.2,0
161,Punjab,3246.522183,4,1,1486,0.22,5,0.29,2
161,Uttar Pradesh,1079.15172,4,0,51,0.28,6,0.39,0
162,Assam,2390.792751,2,0,582,0.27,8,0.51,1
162,Bihar,1260.112376,1,1,300,0.2,5,0.22,2
162,Goa,2076.316224,2,1,323,0.04,9,0.29,1
162,Himachal Pradesh,1784.551019,2,0,594,0.23,10,0.51,1
162,Maharashtra,1359.029553,2,0,673,0.14,2,0.14,0
162,Rajasthan,2072.111523,3,1,510,0.05,4,0.1,2
162,Uttarakhand,599.9585141,2,1,599,0.31,8,0.3,1
163,Assam,1382.670322,2.5,0,778.5,0.22,3.5,0.455,3
163,Himachal Pradesh,2444.176152,3,0,942.5,0.21,4.5,0.3,3
163,Meghalaya,2306.795222,1,0,494,0.22,6,0.44,0
163,Sikkim,1586.960223,1,0,1334,0.18,10,0.36,1
163,Tamil Nadu,2262.11646,4,1,1078,0.21,7,0.36,2
164,Assam,106.7663874,1,1,834,0.17,6,0.55,2
164,Bihar,1413.996801,3,0,617,0.23,7,0.47,1
164,Jammu and Kashmir,644.0536204,3,0,669,0.05,6,0.31,0
164,Jharkhand,1424.762631,1,0,326,0.09,8,0.33,1
164,Tamil Nadu,1273.368431,2,0,48,0.31,5,0.07,0
165,Bihar,2254.156759,3,0,951,0.16,6,0.18,3
165,Goa,1755.520211,2,1,759,0.12,7,0.35,2
165,Gujarat,50,4,0,632,0.34,5,0.01,0
165,Tamil Nadu,2073.386406,5,0,875,0.28,5,0.26,3
166,Gujarat,1516.114228,2,0,517,0.25,9,0.31,1
166,Rajasthan,1463.217453,2,1,449,0.21,8,0.33,1
166,Tripura,1409.458326,3,0.5,779.5,0.12,4,0.15,2
166,Uttar Pradesh,1979.271157,1,1,483,0.08,4,0.26,2
167,Goa,1689.431185,1,0,427,0.21,9,0.14,1
167,Haryana,1186.656097,1,0,1176,0.33,8,0.33,1
167,Jharkhand,1682.053269,1,0,478,0.02,3,0.06,0
167,Manipur,2212.804739,1,0,1455,0.15,5,0.52,3
167,Tamil Nadu,2935.650423,3,1,864,0.21,7,0.45,2
167,Uttar Pradesh,2093.413388,3,1,759,0.21,7,0.31,2
168,Andhra Pradesh,1364.870795,3,0,1113,0.24,7,0.07,1
168,Manipur,898.3709971,4,0,743,0.03,6,0.43,3
168,Mizoram,2198.853054,2,1,1038,0.01,4,0.39,2
168,Punjab,1980.595546,1,0,243,0.15,9,0.52,1
168,Sikkim,1553.694487,4,1,793,0.47,11,0.38,1
169,Jharkhand,1967.416058,2,0,463,0.17,7,0.15,0
169,Karnataka,2185.090447,3,1,923,0.15,5,0.36,2
169,Kerala,3464.604991,1,0,536,0.31,5,0.31,0
169,Madhya Pradesh,2117.571452,1,1,1128,0.13,5,0.36,2
169,Manipur,1780.902284,2,1,78,0.1,4,0.34,2
169,Tamil Nadu,683.4893982,4,0,222,0.21,6,0.36,0
170,Chhattisgarh,3303.662998,5,0,1210,0.2,5,0.52,3
170,Haryana,2063.615174,2,0,1148,0.24,3,0.36,3
170,Jharkhand,2650.573843,2,0,934,0.22,3,0.25,3
170,Meghalaya,1777.087322,1,0,355,0.1,2,0.29,0
170,Uttar Pradesh,2677.597693,2,0.5,911,0.115,7.5,0.335,1
170,Uttarakhand,1526.08977,2,1,64,0.1,6,0.31,2
171,Jharkhand,2771.982896,1,0,1277,0.14,6,0.32,3
171,Madhya Pradesh,1686.901081,4,0,1420,0.24,5,0.6,3
171,Meghalaya,2064.352357,1,1,327,0.11,5,0.36,2
171,Nagaland,1665.093721,3,0,1173,0.06,2,0.42,3
171,Tripura,50,5,0,1295,0.18,3,0.6,3
171,Uttar Pradesh,522.0824221,2,0,1063,0.01,2,0.33,3
172,Goa,1132.738083,1,0,1391,0.28,9,0.4,1
172,Jharkhand,50,1,0,989,0.08,5,0.19,3
172,Nagaland,2795.498758,1,0,1052,0.26,5,0.18,3
172,Tamil Nadu,2331.181189,1,0,1280,0.34,3,0.17,3
172,Uttar Pradesh,1216.457074,1,1,149,0.06,1,0.54,2
172,Uttarakhand,997.1328671,1,1,1297,0.14,7,0.36,2
173,Bihar,2338.107902,5,0,751,0.03,4,0.27,3
173,Chhattisgarh,924.2990855,1,0,1374,0.33,6,0.45,3
173,Gujarat,1834.32935,4,0,887,0.23,6,0.33,3
173,Karnataka,1365.088493,4,0,1468,0.16,6,0.15,3
174,Andhra Pradesh,1876.032974,1,1,859,0.07,1,0.09,2
174,Bihar,1260.835816,1,1,754,0.36,7,0.1,2
174,Gujarat,2294.967561,1,0,754,0.15,3,0.29,3
174,Manipur,936.4918217,2,1,446,0.14,4,0.13,2
174,Punjab,1315.193881,1,0,69,0.12,4,0.53,0
175,Andhra Pradesh,2997.887096,6,1,1325,0.03,12,0.48,1
175,Karnataka,2722.224766,1,0,1385,0.11,6,0.01,3
175,Meghalaya,2149.345562,3,1,465,0.15,5,0.19,2
175,Mizoram,1843.306581,1,0,1282,0.32,5,0.08,3
175,Uttarakhand,1380.99498,3,0.333333333,1196,0.166666667,4,0.366666667,3
176,Gujarat,2610.730218,2,0,256,0.03,5,0.14,0
176,Haryana,1381.990496,1,0,85,0.26,1,0.35,0
176,Jammu and Kashmir,449.5566067,1,0,1007,0.09,3,0.35,3
176,Jharkhand,2109.976344,7,0,1183,0.16,13,0.35,1
176,Punjab,1942.182801,1,0,602,0.16,4,0.24,0
176,Tamil Nadu,1873.136437,1,1,1211,0.01,6,0.35,2
176,Tripura,514.7115229,2,1,611,0.26,10,0.22,1
176,Uttarakhand,1685.079767,4,0,1208,0.21,4,0.1,3
177,Arunachal Pradesh,2368.497892,3,1,545,0.21,7,0.11,2
177,Madhya Pradesh,300.2211488,3,1,1097,0.09,6,0.19,2
177,Manipur,50,1,0,361,0.02,7,0.3,0
177,Meghalaya,959.3916683,1,1,1209,0.07,4,0.47,2
177,Nagaland,3563.414609,2,0,378,0.32,2,0.33,0
177,Tripura,1938.779173,2,1,1176,0.08,1,0.32,2
178,Arunachal Pradesh,2065.612732,2,0,140,0.1,6,0.27,0
178,Rajasthan,2453.741737,1,0,277,0.02,5,0.27,0
178,Sikkim,2739.58152,1,0,38,0.18,6,0.71,0
178,Uttar Pradesh,887.3811034,4,0,75,0.09,5,0.09,0
179,Andhra Pradesh,2106.394963,1,1,527,0.09,4,0.29,2
179,Assam,1087.26258,3,0,1043,0.33,6,0.21,3
179,Bihar,1248.416046,1,1,42,0.12,6,0.38,2
179,Karnataka,2742.147702,3,1,991,0.17,4,0.28,2
179,Madhya Pradesh,2166.466397,5,0,102,0.21,6,0.24,0
179,West Bengal,2100.360957,1,1,774,0.06,4,0.43,2
180,Karnataka,1090.415473,6,1,230,0.09,4,0.36,2
180,Meghalaya,1729.826043,1,0,1173,0.02,5,0.34,3
